timestamp,x,y,yaw,velocity,steering
1787925491.390145,-0.225454,-2.753710,1.847311,0.0000,0.0000
1787925491.393124,-0.225357,-2.753608,1.847284,0.0072,0.0000
1787925491.402332,-0.225543,-2.753669,1.847182,0.0048,0.0000
1787925491.405554,-0.225484,-2.753589,1.847286,0.0091,0.0000
1787925491.412519,-0.225424,-2.753569,1.847323,0.0065,0.0000
1787925491.417845,-0.225709,-2.753502,1.846892,0.0125,0.0000
1787925491.423218,-0.225496,-2.753521,1.847097,0.0045,0.0000
1787925491.428511,-0.225251,-2.753486,1.847691,0.0012,0.0000
1787925491.436867,-0.225345,-2.753641,1.847531,-0.0035,0.0000
1787925491.440694,-0.225446,-2.753679,1.847334,-0.0032,0.0000
1787925491.447624,-0.225276,-2.753608,1.847730,-0.0013,0.0000
1787925491.454684,-0.225465,-2.753672,1.847199,-0.0013,0.0000
1787925491.463717,-0.225250,-2.753796,1.847509,-0.0069,0.0000
1787925491.469995,-0.225232,-2.753659,1.847919,0.0013,0.0000
1787925491.475834,-0.225311,-2.753697,1.847430,0.0002,0.0000
1787925491.488052,-0.225294,-2.753705,1.847716,-0.0002,0.0000
1787925491.489590,-0.225235,-2.753662,1.847589,0.0049,0.0000
1787925491.497022,-0.225440,-2.753539,1.847132,0.0104,0.0000
1787925491.506397,-0.225572,-2.753557,1.847089,0.0079,0.0000
1787925491.510569,-0.225484,-2.753564,1.847340,0.0033,0.0000
1787925491.519928,-0.225772,-2.753572,1.846807,0.0046,0.0000
1787925491.524380,-0.225557,-2.753585,1.847213,-0.0016,0.0000
1787925491.529861,-0.225429,-2.753713,1.847301,-0.0098,0.0000
1787925491.541963,-0.225299,-2.753691,1.847578,-0.0072,0.0000
1787925491.543271,-0.225456,-2.753565,1.847362,0.0324,0.0000
1787925491.548229,-0.225331,-2.753630,1.847583,0.0169,0.0000
1787925491.557920,-0.225440,-2.753784,1.847335,0.0082,0.0000
1787925491.563435,-0.225192,-2.753661,1.847665,0.0084,0.0000
1787925491.578224,-0.225280,-2.753641,1.847652,0.0068,0.0000
1787925491.580904,-0.225252,-2.753720,1.847552,-0.0046,0.0000
1787925491.586612,-0.225143,-2.753566,1.848120,0.0029,0.0000
1787925491.591128,-0.225432,-2.753573,1.847403,0.0069,0.0000
1787925491.599671,-0.225628,-2.753614,1.846956,0.0053,0.0000
1787925491.606032,-0.225400,-2.753542,1.847603,0.0040,0.0000
1787925491.611457,-0.225519,-2.753830,1.847127,-0.0107,0.0000
1787925491.616790,-0.225695,-2.753547,1.847168,0.0105,0.0000
1787925491.622938,-0.225739,-2.753578,1.846880,0.0065,0.0000
1787925491.629148,-0.225753,-2.753532,1.846891,0.0069,0.0000
1787925491.634749,-0.225419,-2.753596,1.847434,-0.0034,0.0000
1787925491.643384,-0.225412,-2.753606,1.847324,-0.0028,0.0000
1787925491.652114,-0.225311,-2.753585,1.847673,-0.0022,0.0000
1787925491.656579,-0.225197,-2.753679,1.847869,-0.0097,0.0000
1787925491.662728,-0.225080,-2.753631,1.847843,-0.0061,0.0000
1787925491.669952,-0.225193,-2.753721,1.847636,-0.0066,0.0000
1787925491.681476,-0.225326,-2.753722,1.847674,-0.0037,0.0000
1787925491.686536,-0.225355,-2.753658,1.847575,0.0015,0.0000
1787925491.692849,-0.225316,-2.753657,1.847445,0.0006,0.0000
1787925491.698008,-0.225455,-2.753537,1.847268,0.0094,0.0000
1787925491.704476,-0.225403,-2.753570,1.847348,0.0044,0.0000
1787925491.711278,-0.225589,-2.753585,1.847299,0.0047,0.0000
1787925491.718517,-0.225451,-2.753568,1.847512,0.0024,0.0000
1787925491.724076,-0.225732,-2.753538,1.846904,0.0074,0.0000
1787925491.731087,-0.225614,-2.753687,1.847213,-0.0023,0.0000
